"Year","Basin","ReleaseSite","RKM","ArrDate","CountOut","TransportCount","CountBack","estSAR","Salt0","Salt1","Salt2","Salt3","Salt4","Species","Rtype","Run","RTPath","Transported"
2013,"Tucannon","CURP","522.100.066",136,309,0,2,0.65,1,1,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2013,"Grande Ronde","GRANDP","522.271.320",138,53,0,1,1.89,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2013,"Imnaha","IMNAHR","522.308.085",134,339,0,15,4.42,4,4,6,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2013,"Imnaha","IMNAHW","522.308.084",134,550,0,24,4.36,10,8,6,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2013,"Salmon","JOHNSC","522.303.215.060.024.015",145,122,0,3,2.46,1,0,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2013,"Salmon","KNOXB","522.303.215.118",136,2631,0,108,4.1,40,20,44,4,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2013,"Grande Ronde","LOOH","522.271.137.003",133,94,0,2,2.13,0,1,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2013,"Grande Ronde","LOSTIP","522.271.131.042.021",140,252,0,8,3.17,1,2,5,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2013,"Salmon","PAHP","522.303.489.011",130,782,0,11,1.41,1,4,5,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2013,"Salmon","SAWT","522.303.617",138,528,0,7,1.33,0,2,3,2,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Grande Ronde","CATHEC","522.271.232.048",146,83,0,2,2.41,0,1,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Grande Ronde","CATHEP","522.271.232.048",137,365,0,13,3.56,5,1,7,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Tucannon","CURP","522.100.066",141,371,0,25,6.74,23,1,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Grande Ronde","GRAND2","522.271.320",146,18,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Grande Ronde","GRANDP","522.271.320",139,81,0,1,1.23,1,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Imnaha","IMNAHR","522.308.085",134,261,0,3,1.15,0,1,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Imnaha","IMNAHW","522.308.084",134,668,0,13,1.95,1,6,6,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Salmon","JOHNSC","522.303.215.060.024.015",150,123,0,3,2.44,0,1,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Salmon","KNOXB","522.303.215.118",136,2593,0,83,3.2,26,17,38,2,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Grande Ronde","LOOH","522.271.137.003",134,126,0,6,4.76,1,1,4,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Grande Ronde","LOSTIP","522.271.131.042.021",139,312,0,4,1.28,0,1,3,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Salmon","PAHP","522.303.489.011",127,491,0,4,0.81,0,0,4,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Salmon","SAWT","522.303.617",138,476,0,4,0.84,0,1,3,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2012,"Salmon","YANKFK","522.303.591.014",139,60,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Grande Ronde","CATHEP","522.271.232.048",145,68,0,1,1.47,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Tucannon","CURP","522.100.066",134,297,0,17,5.72,12,2,3,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Grande Ronde","GRANDP","522.271.320",134,5,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Imnaha","IMNAHW","522.308.084",136,125,0,1,0.8,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Salmon","JOHNSC","522.303.215.060.024.015",148,5,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Salmon","KNOXB","522.303.215.118",138,334,0,4,1.2,2,0,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Grande Ronde","LOOH","522.271.137.003",137,16,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Grande Ronde","LOSTIP","522.271.131.042.021",140,7,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Salmon","PAHP","522.303.489.011",127,432,0,1,0.23,1,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Salmon","SAWT","522.303.617",135,98,0,1,1.02,1,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2011,"Salmon","YANKFK","522.303.591.006",143,5,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Grande Ronde","CATHEP","522.271.232.048",144,1131,0,44,3.89,4,14,25,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Tucannon","CURP","522.100.066",131,1385,0,67,4.84,55,6,6,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Grande Ronde","GRANDP","522.271.320",144,155,0,2,1.29,0,1,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Imnaha","IMNAHW","522.308.084",144,1941,0,72,3.71,15,26,28,3,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Salmon","JOHNSC","522.303.215.060.024.015",149,142,0,5,3.52,0,2,3,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Salmon","KNOXB","522.303.215.118",143,3544,0,88,2.48,12,36,38,2,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Grande Ronde","LOOH","522.271.137.003",142,384,0,10,2.6,1,3,4,2,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Grande Ronde","LOSTIP","522.271.131.042.021",145,497,0,14,2.82,2,7,5,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Grande Ronde","LOSTIR","522.271.131.042.023",145,8,0,1,12.5,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Salmon","PAHP","522.303.489.011",134,669,0,1,0.15,0,1,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Salmon","SAWT","522.303.617",142,736,0,9,1.22,0,3,6,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2010,"Salmon","YANKFK","522.303.591.014",148,169,0,1,0.59,0,0,0,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Grande Ronde","CATHEP","522.271.232.048",144,561,0,15,2.67,0,3,12,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Tucannon","CURP","522.100.066",145,230,0,10,4.35,9,1,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Grande Ronde","GRANDP","522.271.320",146,69,0,1,1.45,1,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Imnaha","IMNAHR","522.308.072",138,193,0,11,5.7,1,4,6,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Imnaha","IMNAHW","522.308.084",143,814,0,33,4.05,3,5,23,2,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Salmon","JOHNSC","522.303.215.060.024.015",151,52,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Salmon","KNOXB","522.303.215.118",140,2158,0,65,3.01,33,6,24,2,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Grande Ronde","LOOH","522.271.137.003",144,132,0,5,3.79,1,1,3,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Grande Ronde","LOSTIP","522.271.131.042.021",146,478,0,13,2.72,1,2,9,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Grande Ronde","LOSTIR","522.271.131.042.032",144,16,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Salmon","PAHP","522.303.489.011",129,1075,0,55,5.12,44,1,10,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2009,"Salmon","SAWT","522.303.617",137,531,0,11,2.07,8,1,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2008,"Grande Ronde","CATHEP","522.271.232.048",149,308,0,16,5.19,2,4,10,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2008,"Tucannon","CURP","522.100.066",141,210,0,19,9.05,15,2,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2008,"Grande Ronde","GRANDP","522.271.320",148,33,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2008,"Imnaha","IMNAHW","522.308.084",141,626,0,66,10.54,14,35,15,2,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2008,"Salmon","JOHNSC","522.303.215.060.024.015",164,83,0,1,1.2,0,1,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2008,"Salmon","KNOXB","522.303.215.118",145,1225,0,116,9.47,66,30,19,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2008,"Grande Ronde","LOOH","522.271.137.003",141,42,0,3,7.14,0,1,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2008,"Grande Ronde","LOSTIP","522.271.131.042.021",146,221,0,11,4.98,1,3,6,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2008,"Salmon","PAHP","522.303.489.011",139,337,0,34,10.09,26,3,5,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2008,"Salmon","SAWT","522.303.617",149,106,0,2,1.89,0,1,0,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2007,"Grande Ronde","CATHEP","522.271.232.048",140,493,0,11,2.23,1,5,5,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2007,"Tucannon","CURP","522.100.066",132,155,0,4,2.58,2,2,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2007,"Grande Ronde","GRANDP","522.271.320",136,105,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2007,"Imnaha","IMNAHW","522.308.084",134,1134,0,21,1.85,1,11,9,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2007,"Salmon","JOHNSC","522.303.215.060.024.015",141,230,0,3,1.3,0,1,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2007,"Salmon","KNOXB","522.303.215.118",135,3160,0,88,2.78,24,22,42,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2007,"Grande Ronde","LOSTIP","522.271.131.042.021",137,328,0,6,1.83,0,0,6,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2007,"Salmon","PAHP","522.303.489.011",136,29,0,1,3.45,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2007,"Salmon","SAWT","522.303.617",136,508,0,13,2.56,0,5,8,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2007,"Tucannon","TUCR","522.100.003",133,13,0,1,7.69,1,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Grande Ronde","CATHEP","522.271.232.048",141,276,0,6,2.17,0,0,6,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Tucannon","CURP","522.100.066",136,77,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Grande Ronde","GRANDP","522.271.320",144,17,0,1,5.88,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Imnaha","IMNAHW","522.308.084",135,486,0,9,1.85,0,3,5,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Salmon","JOHNSC","522.303.215.060.024.015",144,103,0,5,4.85,0,2,3,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Salmon","KNOXB","522.303.215.112",136,1842,0,78,4.23,51,8,17,2,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Grande Ronde","LOOH","522.271.137.003",135,69,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Grande Ronde","LOOKGC","522.271.137.003",138,4,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Grande Ronde","LOSTIP","522.271.131.042.021",134,457,0,4,0.88,0,2,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Salmon","PAHP","522.303.489.011",134,14,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Salmon","SAWT","522.303.617",141,21,0,1,4.76,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2006,"Salmon","YANKFK","522.303.591.014",143,29,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Grande Ronde","CATHEC","522.271.232.032",147,9,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Grande Ronde","CATHEP","522.271.232.048",139,143,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Tucannon","CURP","522.100.066",134,38,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Grande Ronde","GRAND2","522.271.299",137,7,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Grande Ronde","GRANDP","522.271.320",142,6,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Imnaha","IMNAHW","522.308.084",139,301,0,1,0.33,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Salmon","JOHNSC","522.303.215.060.024.015",148,49,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Salmon","KNOXB","522.303.215.112",141,1450,0,7,0.48,0,1,6,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Grande Ronde","LOOH","522.271.137.003",136,25,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Grande Ronde","LOSTIP","522.271.131.042.021",138,275,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Grande Ronde","LOSTIR","522.271.131.042.003",138,18,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Salmon","PAHP","522.303.489.011",134,4,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2005,"Salmon","SAWT","522.303.617",139,6,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Grande Ronde","CATHEP","522.271.232.048",139,119,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Tucannon","CURP","522.100.066",134,30,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Grande Ronde","GRANDP","522.271.320",139,30,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Imnaha","IMNAHW","522.308.084",139,297,0,1,0.34,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Salmon","JOHNSC","522.303.215.060.024.052",146,38,0,1,2.63,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Salmon","KNOXB","522.303.215.112",140,989,0,6,0.61,0,1,4,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Grande Ronde","LOOH","522.271.137.003",132,62,0,1,1.61,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Grande Ronde","LOOKGC","522.271.137.001",137,1,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Grande Ronde","LOSTIP","522.271.131.042.021",140,367,0,4,1.09,0,0,3,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Salmon","PAHP","522.303.489.011",142,20,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2004,"Salmon","SAWT","522.303.617",138,30,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Grande Ronde","CATHEP","522.271.232.048",135,547,0,11,2.01,5,1,4,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Tucannon","CURP","522.100.066",136,80,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Grande Ronde","GRANDP","522.271.320",139,119,0,1,0.84,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Imnaha","IMNAHW","522.308.084",140,1134,0,26,2.29,2,13,10,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Imnaha","IMNTRP","522.308.007",145,6,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Salmon","JOHNSC","522.303.215.060.024.015",146,187,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Salmon","KNOXB","522.303.215.112",143,4671,0,60,1.28,4,19,30,7,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Grande Ronde","LOOKGC","522.271.137.001",136,9,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Grande Ronde","LOSTIP","522.271.131.042.021",139,857,0,6,0.7,2,1,3,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Salmon","PAHP","522.303.489.011",137,42,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2003,"Salmon","SAWTRP","522.303.617",145,28,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Grande Ronde","CATHEP","522.271.232.048",150,671,0,4,0.6,2,0,1,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Grande Ronde","GRANDP","522.271.320",149,67,0,1,1.49,0,0,0,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Imnaha","IMNAHR","522.308.008",123,3,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Imnaha","IMNAHW","522.308.084",141,1194,0,25,2.09,7,6,12,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Imnaha","IMNTRP","522.308.007",142,268,0,5,1.87,2,0,3,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Salmon","JOHNSC","522.303.215.060.024.011",155,283,0,2,0.71,0,0,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Salmon","KNOXB","522.303.215.112",147,3412,0,72,2.11,1,16,54,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Grande Ronde","LOOKGC","522.271.137.001",140,27,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Grande Ronde","LOSTIP","522.271.131.042.021",147,1216,0,17,1.4,0,6,10,1,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Salmon","PAHP","522.303.489.011",146,114,0,1,0.88,1,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Salmon","SAWT","522.303.617",144,18,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Salmon","SAWTRP","522.303.617",141,18,0,1,5.56,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Salmon","STOLP","522.303.215.125",154,6,0,1,16.67,0,1,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2002,"Tucannon","TUCR","522.100.003",140,24,0,1,4.17,1,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Grande Ronde","CATHEC","522.271.232.032",156,14,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Grande Ronde","CATHEP","522.271.232.048",158,423,0,2,0.47,0,0,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Grande Ronde","GRANDP","522.271.320",156,25,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Imnaha","IMNAHW","522.308.084",153,732,0,1,0.14,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Imnaha","IMNTRP","522.308.007",150,191,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Salmon","KNOXB","522.303.215.118",157,1500,0,2,0.13,0,0,0,2,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Grande Ronde","LOOKGC","522.271.137.001",153,62,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Grande Ronde","LOSTIP","522.271.131.042.021",155,302,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Grande Ronde","LOSTIR","522.271.131.042.003",152,13,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Salmon","PAHP","522.303.489.011",156,46,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Salmon","SALRSF","522.303.215",158,16,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Salmon","SAWT","522.303.617",155,25,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Salmon","STOLP","522.303.215.125",158,3,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2001,"Tucannon","TUCR","522.100.003",153,21,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Grande Ronde","CATHEP","522.271.232.048",151,141,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Grande Ronde","GRANDP","522.271.320",143,47,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Imnaha","IMNAHR","522.308.007",138,40,0,2,5,0,0,2,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Imnaha","IMNAHW","522.308.084",142,818,0,32,3.91,0,6,21,5,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Imnaha","IMNTRP","522.308.007",140,203,0,14,6.9,0,0,8,6,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Salmon","JOHNSC","522.303.215.060.024.011",149,323,0,7,2.17,0,0,5,2,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Salmon","KNOXB","522.303.215.112",146,2380,0,90,3.78,0,5,58,27,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Grande Ronde","LOOKGC","522.271.137.004",129,74,0,3,4.05,0,0,3,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Grande Ronde","LOSTIP","522.271.131.042.021",146,468,0,14,2.99,0,0,10,4,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Salmon","PAHP","522.303.489.011",142,29,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2000,"Salmon","SAWTRP","522.303.617",141,75,0,1,1.33,0,0,1,0,0,"Chinook","Hatchery","SpSu","BON-BON","Unknown"
2018,"Wenatchee","CHIP","754.077.002",133,312,0,0,0,0,0,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2018,"Methow","GOATWP","843.116",145,166,0,0,0,0,0,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2018,"Methow","METH","843.085",137,184,0,1,0.54,1,0,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2018,"Methow","TWISPP","843.066.013",138,122,0,1,0.82,1,0,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2018,"Methow","WINT","843.081",135,849,0,2,0.24,2,0,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2017,"Methow","CHEWUP","843.080.010",142,293,0,4,1.37,1,3,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2017,"Wenatchee","CHIP","754.077.002",138,405,0,3,0.74,0,3,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2017,"Methow","GOATWP","843.116",141,207,0,0,0,0,0,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2017,"Methow","METH","843.085",141,289,0,0,0,0,0,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2017,"Methow","TWISPP","843.066.013",142,261,0,3,1.15,0,3,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2017,"Methow","WINT","843.081",137,1142,0,3,0.26,0,3,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2016,"Methow","CHEWUP","843.080.010",138,337,0,1,0.3,0,0,1,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2016,"Wenatchee","CHIP","754.077.002",133,780,0,14,1.79,4,3,7,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2016,"Methow","METH","843.085",137,330,0,2,0.61,1,0,1,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2016,"Methow","TWISPP","843.066.013",135,358,0,3,0.84,2,1,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2016,"Methow","WINT","843.081",130,1282,0,16,1.25,3,1,12,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2015,"Methow","CHEWUP","843.080.010",142,1041,0,14,1.34,0,6,8,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2015,"Wenatchee","CHIP","754.077.002",138,565,0,10,1.77,0,3,7,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2015,"Methow","METH","843.085",140,271,0,0,0,0,0,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2015,"Methow","TWISPP","843.066.013",139,257,0,0,0,0,0,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2015,"Methow","WINT","843.081",138,767,0,7,0.91,0,2,5,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2014,"Wenatchee","CHIP","754.077.002",140,196,0,3,1.53,0,2,1,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
2014,"Methow","MDVAP","843.088",140,192,0,3,1.56,0,3,0,0,0,"Chinook","Hatchery","Sp","BON-BON","Unknown"
